bench-name,core-freq,memory-freq,problem-size,local-size,num-iters,kernel-time-mean,kernel-time-stddev,kerne-time-min,kernel-time-max,run-time-mean,run-time-stddev,run-time-min,run-time-max,kernel-energy-mean,kernel-energy-stddev,kernel-energy-max,kernel-energy-min
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005344,0.000008,,,0.005442,0.000016,0.005427,,0.467261,0.011519,0.481751,0.457093
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005434,0.000003,,,0.005533,0.000016,0.005521,,0.461036,0.035798,0.523926,0.436341
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006272,0.000002,,,0.006399,0.000013,0.006386,,0.567896,0.033134,0.626831,0.548035
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005386,0.000003,,,0.005527,0.000066,0.005471,,0.472485,0.030312,0.524536,0.446777
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005263,0.000002,,,0.005363,0.000020,0.005339,,0.488562,0.036083,0.539490,0.454589
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007114,0.000120,,,0.007240,0.000113,0.007170,,0.626380,0.031266,0.657288,0.573853
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005140,0.000001,,,0.005243,0.000027,0.005216,,0.455493,0.011498,0.465149,0.442017
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004196,0.000022,,,0.004291,0.000038,0.004251,,0.397839,0.041933,0.472718,0.375305
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005055,0.000003,,,0.005153,0.000016,0.005137,,0.488586,0.009213,0.502807,0.480469
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004189,0.000023,,,0.004290,0.000030,0.004259,,0.370276,0.008475,0.384094,0.361755
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004706,0.000046,,,0.004809,0.000059,0.004756,,0.404077,0.041072,0.453919,0.361999
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005731,0.000034,,,0.005848,0.000047,0.005781,,0.540051,0.036624,0.569030,0.477173
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004753,0.000076,,,0.004851,0.000080,0.004749,,0.435047,0.050319,0.483338,0.377014
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005276,0.000021,0.005255,,0.457349,0.015666,0.476623,0.438111
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006858,0.000103,,,0.006967,0.000104,0.006860,,0.609485,0.044493,0.655518,0.560669
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005144,0.000027,,,0.005239,0.000021,0.005217,,0.456787,0.008256,0.465820,0.447937
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004172,0.000000,,,0.004276,0.000021,0.004260,,0.393652,0.040079,0.465027,0.373047
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005059,0.000005,,,0.005187,0.000027,0.005158,,0.485083,0.005892,0.493713,0.478943
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004174,0.000029,,,0.004302,0.000015,0.004286,,0.403931,0.034819,0.465881,0.383362
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004780,0.000123,,,0.004898,0.000123,0.004777,,0.417200,0.054491,0.466614,0.355713
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005734,0.000047,,,0.005883,0.000066,0.005825,,0.504687,0.043248,0.559814,0.462219
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004728,0.000071,,,0.004848,0.000074,0.004774,,0.418433,0.041208,0.457153,0.371094
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005181,0.000011,,,0.005312,0.000022,0.005281,,0.498364,0.047126,0.565246,0.456970
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006828,0.000052,,,0.006986,0.000068,0.006906,,0.591760,0.044413,0.641845,0.556152
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005164,0.000019,,,0.005304,0.000025,0.005279,,0.453101,0.010169,0.463867,0.436828
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004080,0.000018,,,0.004176,0.000013,0.004166,,0.384839,0.012489,0.405396,0.371521
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005282,0.000025,0.005258,,0.506750,0.038163,0.571350,0.477906
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004018,0.000017,,,0.004128,0.000018,0.004110,,0.400513,0.035659,0.463928,0.378479
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004655,0.000037,,,0.004766,0.000045,0.004694,,0.429004,0.050166,0.479370,0.370056
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005702,0.000012,,,0.005813,0.000027,0.005784,,0.524170,0.040355,0.561218,0.477234
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004561,0.000078,,,0.004674,0.000074,0.004607,,0.440930,0.039890,0.464051,0.370300
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005051,0.000037,,,0.005163,0.000059,0.005103,,0.479736,0.034482,0.540589,0.456237
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006745,0.000014,,,0.006855,0.000027,0.006827,,0.596619,0.045203,0.651062,0.560059
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005051,0.000027,,,0.005168,0.000027,0.005131,,0.462268,0.007094,0.468689,0.451721
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005453,0.000001,,,0.005549,0.000020,0.005531,,0.497522,0.041840,0.548767,0.461486
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007481,0.000053,,,0.007596,0.000034,0.007554,,0.688330,0.042948,0.740540,0.654236
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005341,0.000002,,,0.005430,0.000020,0.005412,,0.493909,0.054217,0.557495,0.444153
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005434,0.000001,,,0.005528,0.000020,0.005512,,0.509497,0.042538,0.541931,0.454651
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006272,0.000002,,,0.006370,0.000012,0.006354,,0.567554,0.038997,0.634095,0.531799
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005387,0.000002,,,0.005489,0.000025,0.005462,,0.470386,0.040422,0.541870,0.448182
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005264,0.000002,,,0.005356,0.000017,0.005341,,0.450464,0.007810,0.462097,0.440369
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007065,0.000007,,,0.007170,0.000028,0.007148,,0.629455,0.032568,0.661072,0.574524
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005142,0.000001,,,0.005229,0.000011,0.005221,,0.446497,0.001648,0.449097,0.445008
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004185,0.000019,,,0.004276,0.000028,0.004246,,0.398804,0.034831,0.459961,0.373657
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005055,0.000002,,,0.005161,0.000018,0.005142,,0.497693,0.045163,0.577331,0.465515
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004174,0.000003,,,0.004281,0.000030,0.004248,,0.377747,0.015090,0.399170,0.365235
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004689,0.000037,,,0.004786,0.000044,0.004751,,0.423120,0.047534,0.465820,0.367493
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005787,0.000061,,,0.005900,0.000063,0.005848,,0.557190,0.013262,0.568970,0.536682
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004694,0.000050,,,0.004780,0.000045,0.004743,,0.435742,0.035944,0.463501,0.373474
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005266,0.000020,0.005247,,0.479639,0.034056,0.537780,0.449219
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006879,0.000026,,,0.006998,0.000022,0.006980,,0.608399,0.046005,0.648315,0.551697
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005161,0.000025,,,0.005266,0.000011,0.005251,,0.464893,0.011903,0.476928,0.448060
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004089,0.000000,,,0.004185,0.000022,0.004169,,0.378296,0.004297,0.384156,0.374084
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005277,0.000011,0.005263,,0.519483,0.043834,0.572632,0.482910
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004018,0.000019,,,0.004113,0.000020,0.004089,,0.393750,0.008296,0.407471,0.386536
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004639,0.000046,,,0.004734,0.000053,0.004682,,0.417505,0.052651,0.459839,0.353516
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005706,0.000010,,,0.005840,0.000053,0.005785,,0.501806,0.049809,0.556823,0.461914
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004551,0.000069,,,0.004689,0.000058,0.004634,,0.442530,0.041830,0.472657,0.369141
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005076,0.000028,,,0.005227,0.000077,0.005147,,0.458521,0.008983,0.469848,0.445618
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006749,0.000010,,,0.006903,0.000036,0.006860,,0.605945,0.048423,0.646606,0.547058
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005018,0.000028,,,0.005150,0.000043,0.005104,,0.463318,0.007714,0.473938,0.454834
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004072,0.000023,,,0.004158,0.000030,0.004125,,0.367468,0.011604,0.388001,0.360107
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005172,0.000000,,,0.005266,0.000016,0.005251,,0.512134,0.050209,0.569153,0.474670
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004022,0.000023,,,0.004113,0.000019,0.004099,,0.379602,0.008551,0.390991,0.370484
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004561,0.000079,,,0.004654,0.000081,0.004584,,0.418298,0.043662,0.453308,0.368286
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005752,0.000025,,,0.005844,0.000041,0.005805,,0.530554,0.054893,0.577942,0.462708
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004561,0.000079,,,0.004644,0.000082,0.004577,,0.422998,0.052106,0.468445,0.366089
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005145,0.000034,,,0.005235,0.000026,0.005196,,0.462256,0.033425,0.521789,0.442383
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006721,0.000028,,,0.006823,0.000047,0.006765,,0.608130,0.049262,0.648499,0.551941
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005122,0.000032,,,0.005209,0.000030,0.005171,,0.493665,0.041950,0.548829,0.456726
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005453,0.000002,,,0.005543,0.000021,0.005528,,0.476843,0.045144,0.556458,0.447632
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007501,0.000063,,,0.007609,0.000052,0.007561,,0.691199,0.042654,0.741089,0.654053
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005341,0.000001,,,0.005443,0.000024,0.005425,,0.497412,0.048006,0.556701,0.452270
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005433,0.000003,,,0.005566,0.000031,0.005520,,0.482996,0.051675,0.541565,0.436462
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006272,0.000001,,,0.006407,0.000015,0.006386,,0.556811,0.009969,0.569091,0.548156
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005386,0.000002,,,0.005487,0.000023,0.005465,,0.469250,0.033506,0.528320,0.446106
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005265,0.000003,,,0.005377,0.000004,0.005373,,0.471728,0.043815,0.549133,0.441162
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007088,0.000044,,,0.007215,0.000044,0.007155,,0.643115,0.006935,0.650817,0.633179
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005206,0.000107,,,0.005301,0.000109,0.005219,,0.490064,0.045045,0.542114,0.447815
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005454,0.000001,,,0.005549,0.000028,0.005527,,0.509302,0.047146,0.548523,0.454529
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007523,0.000007,,,0.007631,0.000029,0.007600,,0.730896,0.032615,0.750244,0.672790
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005342,0.000004,,,0.005437,0.000017,0.005420,,0.477515,0.044514,0.552490,0.433533
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005441,0.000016,,,0.005527,0.000018,0.005513,,0.489710,0.042003,0.541199,0.451721
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006311,0.000039,,,0.006408,0.000038,0.006354,,0.589917,0.037994,0.631287,0.551208
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005419,0.000031,,,0.005527,0.000059,0.005461,,0.484412,0.042458,0.539185,0.444824
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005291,0.000022,,,0.005381,0.000015,0.005361,,0.473865,0.045947,0.555359,0.445984
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007087,0.000015,,,0.007179,0.000013,0.007162,,0.649109,0.010542,0.660828,0.636658
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005163,0.000029,,,0.005267,0.000029,0.005236,,0.476184,0.026510,0.522522,0.455689
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005453,0.000001,,,0.005561,0.000035,0.005542,,0.502026,0.048303,0.559998,0.461181
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007486,0.000101,,,0.007604,0.000111,0.007409,,0.690198,0.047721,0.745972,0.643494
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005340,0.000001,,,0.005450,0.000023,0.005428,,0.483118,0.039217,0.551513,0.452271
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005434,0.000002,,,0.005534,0.000011,0.005522,,0.497253,0.053580,0.540710,0.434082
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006272,0.000003,,,0.006384,0.000013,0.006369,,0.582922,0.051938,0.644958,0.540222
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005404,0.000025,,,0.005514,0.000038,0.005472,,0.491040,0.043992,0.541504,0.448608
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005302,0.000026,,,0.005402,0.000050,0.005362,,0.492017,0.049223,0.558471,0.452637
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007132,0.000045,,,0.007233,0.000044,0.007167,,0.643482,0.005961,0.649781,0.634704
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005193,0.000018,,,0.005297,0.000030,0.005257,,0.481042,0.041248,0.550964,0.442382
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004172,0.000000,,,0.004277,0.000026,0.004251,,0.414649,0.047651,0.468995,0.376709
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004762,0.000046,,,0.004857,0.000045,0.004818,,0.487756,0.005895,0.495666,0.479736
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004157,0.000024,,,0.004259,0.000022,0.004222,,0.362402,0.042288,0.396118,0.290161
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004699,0.000016,,,0.004790,0.000003,0.004789,,0.438464,0.034996,0.462830,0.377197
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005690,0.000037,,,0.005798,0.000032,0.005760,,0.569519,0.006390,0.576722,0.560730
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004639,0.000019,,,0.004744,0.000027,0.004710,,0.420666,0.053636,0.461914,0.358582
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005116,0.000025,,,0.005227,0.000037,0.005185,,0.480396,0.042598,0.552796,0.451477
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006807,0.000034,,,0.006925,0.000042,0.006866,,0.641638,0.011182,0.655456,0.625610
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005082,0.000035,,,0.005171,0.000033,0.005119,,0.456262,0.006363,0.462768,0.448791
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004078,0.000030,,,0.004168,0.000027,0.004123,,0.394201,0.042562,0.468994,0.368774
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005172,0.000000,,,0.005281,0.000020,0.005253,,0.473669,0.011124,0.489685,0.460938
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004022,0.000023,,,0.004120,0.000016,0.004092,,0.409583,0.037966,0.476623,0.384949
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004514,0.000019,,,0.004608,0.000015,0.004584,,0.400391,0.047190,0.458130,0.348877
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005727,0.000035,,,0.005854,0.000036,0.005806,,0.556531,0.005783,0.565185,0.552124
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004539,0.000075,,,0.004657,0.000088,0.004609,,0.417444,0.048142,0.458984,0.360839
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005158,0.000020,,,0.005267,0.000037,0.005218,,0.470886,0.040589,0.543457,0.450744
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006814,0.000076,,,0.006921,0.000088,0.006785,,0.622912,0.038856,0.649964,0.554687
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005127,0.000049,,,0.005235,0.000045,0.005185,,0.468494,0.034893,0.529358,0.445190
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004069,0.000015,,,0.004155,0.000028,0.004129,,0.368176,0.006040,0.375305,0.359741
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005193,0.000031,,,0.005289,0.000030,0.005249,,0.486890,0.013594,0.500366,0.469543
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004014,0.000019,,,0.004108,0.000028,0.004082,,0.390344,0.001900,0.393738,0.389344
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004572,0.000072,,,0.004668,0.000060,0.004605,,0.419983,0.043474,0.462341,0.372559
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005728,0.000033,,,0.005825,0.000059,0.005765,,0.532923,0.036915,0.556702,0.468262
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004524,0.000026,,,0.004611,0.000040,0.004580,,0.421374,0.042941,0.455566,0.371093
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005177,0.000023,,,0.005278,0.000023,0.005257,,0.465112,0.032140,0.521728,0.443665
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006827,0.000054,,,0.006951,0.000047,0.006880,,0.633984,0.008426,0.646057,0.624878
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005179,0.000039,,,0.005296,0.000038,0.005268,,0.452747,0.004885,0.456238,0.444214
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004083,0.000012,,,0.004169,0.000008,0.004163,,0.402722,0.039261,0.472473,0.378113
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005271,0.000019,0.005251,,0.503784,0.040644,0.575623,0.479126
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004030,0.000037,,,0.004132,0.000038,0.004088,,0.382251,0.004210,0.389648,0.379212
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004672,0.000000,,,0.004767,0.000017,0.004754,,0.427551,0.047495,0.473022,0.370056
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005703,0.000010,,,0.005807,0.000026,0.005778,,0.550513,0.040444,0.575805,0.479248
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004570,0.000075,,,0.004655,0.000067,0.004576,,0.423096,0.046219,0.468200,0.371033
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005105,0.000034,,,0.005197,0.000050,0.005118,,0.482105,0.042342,0.551514,0.443664
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006753,0.000032,,,0.006859,0.000041,0.006824,,0.651099,0.011250,0.669922,0.640320
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005051,0.000031,,,0.005175,0.000030,0.005130,,0.457129,0.010061,0.473449,0.446228
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004076,0.000019,,,0.004188,0.000013,0.004174,,0.379114,0.004953,0.384155,0.371032
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005318,0.000014,0.005301,,0.513318,0.051677,0.576416,0.467713
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004032,0.000017,,,0.004144,0.000040,0.004090,,0.370593,0.010943,0.383362,0.358582
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004626,0.000067,,,0.004728,0.000069,0.004628,,0.421106,0.047378,0.465881,0.366516
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005693,0.000008,,,0.005810,0.000023,0.005786,,0.550183,0.038575,0.573303,0.482422
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004578,0.000061,,,0.004686,0.000060,0.004648,,0.420044,0.045826,0.466797,0.369996
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005064,0.000023,,,0.005172,0.000037,0.005140,,0.468725,0.013349,0.486877,0.453979
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006740,0.000012,,,0.006887,0.000020,0.006855,,0.610193,0.041805,0.648010,0.563110
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005026,0.000030,,,0.005131,0.000044,0.005093,,0.463818,0.007965,0.476196,0.456787
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004081,0.000018,,,0.004166,0.000004,0.004159,,0.380835,0.015454,0.391601,0.353638
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005270,0.000022,0.005246,,0.517725,0.053040,0.578857,0.471436
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004014,0.000011,,,0.004104,0.000016,0.004083,,0.390308,0.017225,0.410889,0.368347
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004639,0.000046,,,0.004729,0.000055,0.004663,,0.401074,0.045799,0.451049,0.359314
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005699,0.000011,,,0.005797,0.000016,0.005780,,0.517847,0.051915,0.569580,0.461426
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004539,0.000035,,,0.004629,0.000034,0.004592,,0.386328,0.049853,0.474487,0.356079
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005072,0.000048,,,0.005166,0.000059,0.005098,,0.450561,0.010063,0.460754,0.437439
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006741,0.000014,,,0.006842,0.000028,0.006821,,0.642969,0.006014,0.648621,0.634278
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005052,0.000043,,,0.005140,0.000054,0.005082,,0.456470,0.005199,0.465088,0.452087
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004068,0.000021,,,0.004151,0.000018,0.004121,,0.382068,0.008337,0.391601,0.369324
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005190,0.000025,,,0.005283,0.000035,0.005248,,0.498999,0.041445,0.571167,0.464661
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004036,0.000018,,,0.004118,0.000012,0.004104,,0.343078,0.047865,0.382507,0.283875
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004530,0.000035,,,0.004610,0.000034,0.004578,,0.398840,0.039576,0.450378,0.363281
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005743,0.000031,,,0.005829,0.000046,0.005790,,0.532178,0.036783,0.559204,0.468383
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004522,0.000037,,,0.004602,0.000038,0.004577,,0.396643,0.050059,0.461731,0.350220
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005147,0.000037,,,0.005236,0.000045,0.005185,,0.452344,0.005782,0.461792,0.447754
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006801,0.000021,,,0.006890,0.000035,0.006862,,0.612231,0.037361,0.637695,0.546814
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005166,0.000079,,,0.005263,0.000082,0.005175,,0.473657,0.032646,0.531738,0.454651
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004172,0.000000,,,0.004288,0.000023,0.004259,,0.380298,0.013478,0.398865,0.361999
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004779,0.000054,,,0.004875,0.000083,0.004788,,0.453735,0.046878,0.493226,0.401794
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004148,0.000024,,,0.004252,0.000029,0.004216,,0.400855,0.072701,0.478637,0.293091
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004703,0.000010,,,0.004808,0.000037,0.004763,,0.411621,0.047671,0.469117,0.373474
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005692,0.000025,,,0.005805,0.000033,0.005776,,0.527234,0.050119,0.566650,0.471374
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004672,0.000000,,,0.004771,0.000015,0.004755,,0.422326,0.049849,0.464355,0.366516
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005156,0.000035,,,0.005263,0.000034,0.005212,,0.483447,0.037475,0.549683,0.457031
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006824,0.000035,,,0.006955,0.000038,0.006907,,0.651331,0.010841,0.665405,0.635132
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005118,0.000025,,,0.005226,0.000027,0.005205,,0.468006,0.006737,0.474549,0.457336
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004194,0.000016,,,0.004336,0.000022,0.004324,,0.380872,0.012551,0.392823,0.362182
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005057,0.000002,,,0.005175,0.000029,0.005152,,0.497961,0.032784,0.552429,0.470947
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004165,0.000035,,,0.004272,0.000045,0.004227,,0.404321,0.045847,0.485534,0.373596
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004681,0.000019,,,0.004810,0.000026,0.004789,,0.443787,0.040220,0.470825,0.372681
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005762,0.000079,,,0.005912,0.000078,0.005815,,0.564868,0.013214,0.584473,0.548889
