bench-name,core-freq,memory-freq,problem-size,local-size,num-iters,throughput-metric,kernel-time-mean,kernel-time-stddev,kernel-time-min,kernel-time-throughput,run-time-mean,run-time-stddev,run-time-min,run-time-throughput,kernel-energy-mean,kernel-energy-stddev,kernel-energy-max,kernel-energy-min
VectorAddition_fp16_sg32,,,2097152,1024,,N/A,0.003242,0.000000,0.003242,N/A,0.003286,0.000000,0.003286,N/A,,,,
VectorAddition_fp32_sg32,,,2097152,1024,,N/A,0.005503,0.000000,0.005503,N/A,0.005545,0.000000,0.005545,N/A,,,,
VectorAddition_int16_sg8,,,2097152,1024,,N/A,0.003118,0.000000,0.003118,N/A,0.003162,0.000000,0.003162,N/A,,,,
VectorAddition_int32_sg8,,,2097152,1024,,N/A,0.005223,0.000000,0.005223,N/A,0.005266,0.000000,0.005266,N/A,,,,
VectorAddition_fp16_sg8,,,2097152,1024,,N/A,0.003076,0.000000,0.003076,N/A,0.003316,0.000000,0.003316,N/A,,,,
VectorAddition_fp32_sg8,,,2097152,1024,,N/A,0.005193,0.000000,0.005193,N/A,0.005233,0.000000,0.005233,N/A,,,,
VectorAddition_int16_sg16,,,2097152,1024,,N/A,0.003100,0.000000,0.003100,N/A,0.003138,0.000000,0.003138,N/A,,,,
VectorAddition_int32_sg16,,,2097152,1024,,N/A,0.005220,0.000000,0.005220,N/A,0.005270,0.000000,0.005270,N/A,,,,
VectorAddition_fp16_sg16,,,2097152,1024,,N/A,0.003073,0.000000,0.003073,N/A,0.003120,0.000000,0.003120,N/A,,,,
VectorAddition_fp32_sg16,,,2097152,1024,,N/A,0.005229,0.000000,0.005229,N/A,0.005273,0.000000,0.005273,N/A,,,,
